Date,Open,High,Low,Close*,Adj Close**,Volume
4/26/2019,"1,284.90",1284.90,1284.90,1284.90,1284.90,804.00
4/25/2019,"1,280.60",1280.80,1275.80,1275.80,1275.80,95.00
4/24/2019,"1,268.40",1275.50,1267.80,1275.50,1275.50,518.00
4/23/2019,"1,266.40",1269.80,1266.00,1269.30,1269.30,206.00
4/22/2019,"1,273.50",1273.50,1273.50,1273.50,1273.50,147.00
4/18/2019,"1,270.80",1273.60,1270.10,1271.90,1271.90,27.00
4/17/2019,"1,273.50",1273.50,1271.60,1272.20,1272.20,308.00
4/16/2019,"1,285.20",1285.20,1272.20,1272.60,1272.60,643.00
4/15/2019,"1,284.80",1287.30,1282.30,1286.80,1286.80,523.00
4/12/2019,"1,293.40",1293.40,1289.20,1290.60,1290.60,607.00
4/11/2019,"1,307.00",1307.10,1288.60,1288.60,1288.60,420.00
4/10/2019,"1,304.00",1309.10,1301.50,1309.10,1309.10,66.00
4/9/2019,"1,298.50",1304.90,1298.50,1303.50,1303.50,30.00
4/8/2019,"1,292.20",1302.10,1291.80,1297.10,1297.10,63.00
4/5/2019,"1,292.00",1292.00,1283.60,1290.40,1290.40,181.00
4/4/2019,"1,290.60",1292.60,1279.50,1289.00,1289.00,269.00
4/3/2019,"1,291.40",1293.10,1287.50,1289.90,1289.90,172.00
4/2/2019,"1,286.30",1290.90,1284.50,1290.00,1290.00,525.00
4/1/2019,"1,291.80",1295.90,1285.70,1288.40,1288.40,675.00
3/29/2019,"1,289.60",1298.50,1286.10,1293.00,1293.00,1265.00
3/28/2019,"1,308.40",1311.10,1287.70,1289.80,1289.80,87798.00
3/27/2019,"1,309.90",1309.90,1309.90,1309.90,1309.90,206263.00
3/26/2019,"1,315.60",1315.60,1314.30,1314.30,1314.30,1.00
3/25/2019,"1,320.70",1322.90,1320.70,1321.90,1321.90,19.00
3/22/2019,"1,311.60",1311.60,1311.60,1311.60,1311.60,-
3/21/2019,"1,306.10",1306.10,1306.10,1306.10,1306.10,-
3/20/2019,"1,300.70",1300.70,1300.50,1300.50,1300.50,2.00
3/19/2019,"1,306.90",1306.90,1304.80,1305.00,1305.00,20.00
3/18/2019,"1,297.30",1302.20,1297.30,1300.30,1300.30,8.00
3/15/2019,"1,300.90",1304.70,1300.50,1301.80,1301.80,26.00
3/14/2019,"1,293.40",1293.40,1293.40,1293.40,1293.40,1.00
3/13/2019,"1,307.50",1307.50,1307.50,1307.50,1307.50,-
3/12/2019,"1,294.70",1296.30,1294.70,1296.30,1296.30,1.00
3/11/2019,"1,291.00",1291.00,1288.80,1288.80,1288.80,9.00
3/8/2019,"1,292.10",1297.40,1291.60,1297.00,1297.00,10.00
3/7/2019,"1,281.00",1284.60,1281.00,1283.80,1283.80,11.00
3/6/2019,"1,287.10",1287.10,1282.60,1284.90,1284.90,14.00
3/5/2019,"1,287.00",1287.00,1282.00,1282.00,1282.00,114.00
3/4/2019,"1,285.50",1287.00,1281.90,1284.80,1284.80,28.00
3/1/2019,"1,312.20",1312.20,1288.90,1296.40,1296.40,110.00
2/28/2019,"1,321.10",1323.70,1311.50,1312.80,1312.80,141.00
2/27/2019,"1,327.70",1327.90,1316.50,1317.70,1317.70,604.00
2/26/2019,"1,323.30",1325.50,1323.30,1325.10,1325.10,939.00
2/25/2019,"1,329.20",1331.60,1325.60,1325.90,1325.90,185.00
2/22/2019,"1,324.20",1331.30,1321.00,1329.20,1329.20,718.00
2/21/2019,"1,331.30",1334.90,1320.90,1323.50,1323.50,414.00
2/20/2019,"1,342.20",1344.00,1338.00,1343.30,1343.30,581.00
2/19/2019,"1,320.90",1340.10,1320.50,1340.10,1340.10,390.00
2/15/2019,"1,313.60",1318.80,1313.60,1318.10,1318.10,190.00
2/14/2019,"1,305.00",1311.80,1301.60,1309.80,1309.80,858.00
2/13/2019,"1,311.60",1316.00,1308.10,1310.80,1310.80,143.00
2/12/2019,"1,310.00",1312.00,1307.60,1309.20,1309.20,109.00
2/11/2019,"1,313.40",1313.40,1304.70,1307.00,1307.00,119.00
2/8/2019,"1,309.50",1314.00,1307.80,1313.70,1313.70,122.00
2/7/2019,"1,302.90",1310.40,1302.20,1309.40,1309.40,203.00
2/6/2019,"1,312.50",1313.50,1305.00,1309.50,1309.50,358.00
2/5/2019,"1,311.10",1315.10,1311.00,1314.20,1314.20,362.00
2/4/2019,"1,318.10",1318.10,1308.30,1314.30,1314.30,675.00
2/1/2019,"1,320.30",1320.70,1315.40,1316.90,1316.90,878.00
1/31/2019,"1,320.00",1325.40,1316.70,1319.70,1319.70,1970.00
1/30/2019,"1,310.40",1323.40,1308.10,1309.90,1309.90,54958.00
1/29/2019,"1,308.20",1308.20,1308.20,1308.20,1308.20,213607.00
1/28/2019,"1,300.80",1307.10,1298.40,1302.40,1302.40,54.00
1/25/2019,"1,297.40",1297.40,1297.40,1297.40,1297.40,-
1/24/2019,"1,279.10",1279.10,1278.50,1279.10,1279.10,1.00
1/23/2019,"1,281.70",1283.90,1278.70,1283.10,1283.10,14.00
1/22/2019,"1,282.50",1283.30,1282.50,1282.50,1282.50,7.00
1/18/2019,"1,281.30",1281.30,1281.30,1281.30,1281.30,3.00
1/17/2019,"1,291.60",1292.70,1288.50,1291.00,1291.00,10.00
1/16/2019,"1,291.60",1291.60,1291.60,1291.60,1291.60,2.00
1/15/2019,"1,290.10",1292.70,1286.20,1286.20,1286.20,3.00
1/14/2019,"1,292.40",1293.90,1289.10,1289.10,1289.10,7.00
1/11/2019,"1,291.20",1291.20,1286.30,1287.10,1287.10,11.00
1/10/2019,"1,284.70",1284.70,1284.70,1284.70,1284.70,-
1/9/2019,"1,279.40",1289.30,1279.20,1289.30,1289.30,102.00
1/8/2019,"1,280.50",1283.20,1278.20,1283.20,1283.20,54.00
1/7/2019,"1,286.80",1286.80,1286.60,1286.80,1286.80,2.00
1/4/2019,"1,294.20",1294.20,1275.30,1282.70,1282.70,34.00
1/3/2019,"1,286.80",1292.00,1286.70,1291.80,1291.80,10.00
1/2/2019,"1,286.00",1286.00,1277.60,1281.00,1281.00,149.00
12/31/2018,"1,278.00",1281.30,1277.60,1278.30,1278.30,19.00
12/28/2018,"1,273.50",1280.10,1273.50,1279.90,1279.90,805.00
12/27/2018,"1,276.70",1277.30,1276.70,1277.30,1277.30,480.00
12/26/2018,"1,269.30",1277.40,1269.20,1269.20,1269.20,63.00
12/24/2018,"1,260.30",1268.50,1260.30,1267.50,1267.50,27.00
12/21/2018,"1,260.30",1261.30,1253.80,1253.80,1253.80,96.00
12/20/2018,"1,243.20",1263.60,1243.20,1263.60,1263.60,49.00
12/19/2018,"1,255.80",1255.80,1252.10,1252.10,1252.10,268.00
12/18/2018,"1,248.20",1249.20,1245.60,1249.20,1249.20,31.00
12/17/2018,"1,239.30",1247.40,1239.30,1247.40,1247.40,10.00
12/14/2018,"1,241.70",1241.70,1234.10,1237.00,1237.00,33.00
12/13/2018,"1,243.50",1243.50,1241.00,1242.70,1242.70,194.00
12/12/2018,"1,245.30",1245.60,1244.10,1244.40,1244.40,84.00
12/11/2018,"1,245.80",1248.70,1241.50,1241.90,1241.90,117.00
12/10/2018,"1,249.60",1249.60,1241.70,1243.70,1243.70,131.00
12/7/2018,"1,238.30",1249.80,1237.60,1246.80,1246.80,211.00
12/6/2018,"1,237.50",1244.40,1234.80,1238.10,1238.10,434.00
12/4/2018,"1,231.00",1241.40,1230.40,1241.10,1241.10,474.00
12/3/2018,"1,222.50",1234.10,1221.30,1233.90,1233.90,751.00
11/30/2018,"1,224.10",1225.00,1216.10,1220.20,1220.20,2060.00
11/29/2018,"1,221.00",1228.70,1220.50,1224.10,1224.10,55478.00
11/28/2018,"1,211.50",1221.40,1211.50,1221.40,1221.40,247168.00
11/27/2018,"1,221.90",1222.00,1211.20,1211.20,1211.20,5.00
11/26/2018,"1,220.20",1222.00,1220.20,1220.20,1220.20,2.00
11/23/2018,"1,224.80",1224.80,1221.00,1221.00,1221.00,1.00
11/21/2018,"1,225.80",1225.80,1225.80,1225.80,1225.80,-
11/20/2018,"1,225.30",1228.80,1219.00,1219.00,1219.00,12.00
11/19/2018,"1,223.10",1223.10,1223.10,1223.10,1223.10,-
11/16/2018,"1,216.70",1223.80,1216.70,1220.80,1220.80,5.00
11/15/2018,"1,212.80",1212.80,1212.80,1212.80,1212.80,-
11/14/2018,"1,207.90",1207.90,1207.90,1207.90,1207.90,-
11/13/2018,"1,196.30",1201.30,1196.30,1199.20,1199.20,5.00
11/12/2018,"1,201.60",1201.60,1201.30,1201.30,1201.30,1.00
11/9/2018,"1,207.90",1207.90,1206.40,1206.40,1206.40,14.00
11/8/2018,"1,222.90",1222.90,1222.90,1222.90,1222.90,2.00
11/7/2018,"1,228.60",1228.60,1226.20,1226.20,1226.20,1.00
11/6/2018,"1,230.70",1233.80,1223.80,1223.80,1223.80,4.00
11/5/2018,"1,230.60",1231.50,1226.70,1229.80,1229.80,15.00
11/2/2018,"1,233.30",1233.30,1230.90,1230.90,1230.90,18.00
11/1/2018,"1,215.40",1236.00,1215.40,1236.00,1236.00,14.00
10/31/2018,"1,216.00",1216.60,1212.00,1212.30,1212.30,121.00
10/30/2018,"1,227.70",1227.70,1219.80,1222.60,1222.60,72.00
10/29/2018,"1,224.50",1224.50,1224.50,1224.50,1224.50,214.00
10/26/2018,"1,234.30",1234.80,1232.50,1232.50,1232.50,20.00
10/25/2018,"1,238.60",1238.60,1229.10,1229.10,1229.10,7.00
10/24/2018,"1,231.60",1231.60,1227.80,1227.80,1227.80,36.00
10/23/2018,"1,224.80",1237.80,1224.80,1233.40,1233.40,33.00
10/22/2018,"1,224.50",1224.50,1219.60,1221.20,1221.20,18.00
10/19/2018,"1,225.30",1225.30,1225.30,1225.30,1225.30,55.00
10/18/2018,"1,226.50",1226.50,1226.50,1226.50,1226.50,165.00
10/17/2018,"1,225.90",1225.90,1223.70,1223.70,1223.70,1.00
10/16/2018,"1,227.10",1230.50,1227.10,1227.30,1227.30,426.00
10/15/2018,"1,222.40",1232.30,1222.40,1226.40,1226.40,136.00
10/12/2018,"1,221.60",1221.60,1216.00,1218.10,1218.10,122.00
10/11/2018,"1,198.10",1224.60,1196.30,1223.50,1223.50,126.00
10/10/2018,"1,189.30",1192.00,1189.30,1189.30,1189.30,1078.00
10/9/2018,"1,185.60",1189.10,1185.60,1187.20,1187.20,9.00
10/8/2018,"1,201.00",1201.00,1183.70,1184.40,1184.40,250.00
10/5/2018,"1,197.10",1205.30,1196.90,1201.20,1201.20,34.00
10/4/2018,"1,199.30",1204.60,1197.20,1197.20,1197.20,496.00
10/3/2018,"1,202.60",1202.60,1196.60,1198.30,1198.30,76.00
10/2/2018,"1,193.00",1206.00,1190.30,1202.40,1202.40,451.00
10/1/2018,"1,191.60",1191.60,1185.80,1187.10,1187.10,180.00
9/28/2018,"1,181.70",1191.90,1180.00,1191.50,1191.50,404.00
9/27/2018,"1,194.60",1197.30,1180.50,1182.30,1182.30,4947.00
9/26/2018,"1,194.00",1194.00,1194.00,1194.00,1194.00,17857.00
9/25/2018,"1,202.10",1202.80,1200.00,1200.00,1200.00,21.00
9/24/2018,"1,199.30",1199.30,1199.30,1199.30,1199.30,-
9/21/2018,"1,196.20",1196.20,1196.20,1196.20,1196.20,-
9/20/2018,"1,206.20",1206.20,1206.20,1206.20,1206.20,-
9/19/2018,"1,202.20",1202.20,1202.20,1202.20,1202.20,-
9/18/2018,"1,198.70",1198.70,1196.80,1196.80,1196.80,2.00
9/17/2018,"1,199.70",1199.70,1199.70,1199.70,1199.70,-
9/14/2018,"1,195.00",1195.00,1195.00,1195.00,1195.00,1.00
9/13/2018,"1,203.40",1203.40,1200.00,1202.00,1202.00,22.00
9/12/2018,"1,205.00",1205.00,1204.70,1204.70,1204.70,37.00
9/11/2018,"1,190.40",1196.30,1190.40,1195.40,1195.40,21.00
9/10/2018,"1,193.00",1193.00,1193.00,1193.00,1193.00,11.00
9/7/2018,"1,198.30",1198.30,1193.10,1193.60,1193.60,29.00
9/6/2018,"1,202.00",1202.00,1197.90,1197.90,1197.90,7.00
9/5/2018,"1,192.50",1196.00,1192.50,1194.90,1194.90,21.00
9/4/2018,"1,193.80",1193.80,1189.90,1192.70,1192.70,26.00
8/31/2018,"1,207.10",1208.20,1199.10,1200.30,1200.30,191.00
8/30/2018,"1,205.40",1205.60,1196.00,1197.70,1197.70,493.00
8/29/2018,"1,205.20",1205.20,1202.40,1204.50,1204.50,817.00
8/28/2018,"1,209.70",1217.00,1202.30,1207.40,1207.40,136.00
8/27/2018,"1,210.30",1211.40,1205.20,1209.00,1209.00,154.00
8/24/2018,"1,185.30",1208.00,1185.30,1206.30,1206.30,12.00
8/23/2018,"1,189.30",1190.30,1184.90,1187.00,1187.00,95.00
8/22/2018,"1,194.70",1196.30,1194.70,1196.30,1196.30,17.00
8/21/2018,"1,189.80",1192.60,1189.80,1192.60,1192.60,22.00
8/20/2018,"1,184.80",1190.00,1184.40,1186.80,1186.80,68.00
8/17/2018,"1,174.70",1181.20,1174.70,1176.50,1176.50,66.00
8/16/2018,"1,173.20",1180.20,1161.40,1176.20,1176.20,123.00
8/15/2018,"1,187.80",1188.10,1174.60,1177.50,1177.50,71.00
8/14/2018,"1,193.10",1197.50,1192.80,1193.00,1193.00,92.00
8/13/2018,"1,207.00",1207.40,1191.30,1191.30,1191.30,78.00
8/10/2018,"1,212.50",1216.40,1205.60,1211.10,1211.10,75.00
8/9/2018,"1,214.50",1215.30,1211.60,1211.90,1211.90,44.00
"Aug 08, 2018","1,212.00","1,215.20","1,205.90","1,212.60","1,212.60",209
"Aug 07, 2018","1,207.80","1,214.80","1,207.80","1,209.60","1,209.60",715
"Aug 06, 2018","1,214.40","1,214.40","1,206.60","1,208.60","1,208.60",297
"Aug 03, 2018","1,206.50","1,218.60","1,205.10","1,214.20","1,214.20",784
"Aug 02, 2018","1,214.70","1,219.30","1,205.80","1,210.60","1,210.60",411
"Aug 01, 2018","1,222.90","1,223.70","1,214.40","1,217.90","1,217.90","1,026"
"Jul 31, 2018","1,220.40","1,228.10","1,213.00","1,223.70","1,223.70","2,722"
"Jul 30, 2018","1,222.50","1,223.90","1,218.10","1,221.30","1,221.30","62,239"
"Jul 27, 2018","1,222.60","1,222.60","1,222.60","1,222.60","1,222.60","254,428"
"Jul 26, 2018","1,227.80","1,227.80","1,225.30","1,225.30","1,225.30",1
"Jul 25, 2018","1,231.40","1,231.40","1,231.40","1,231.40","1,231.40",-
"Jul 24, 2018","1,223.90","1,223.90","1,223.90","1,223.90","1,223.90",-
"Jul 23, 2018","1,222.00","1,224.00","1,222.00","1,224.00","1,224.00",1
"Jul 20, 2018","1,229.50","1,229.50","1,229.50","1,229.50","1,229.50",-
"Jul 19, 2018","1,227.20","1,228.00","1,211.70","1,222.40","1,222.40",33
"Jul 18, 2018","1,226.70","1,226.70","1,222.20","1,226.30","1,226.30",67
"Jul 17, 2018","1,225.70","1,225.70","1,225.70","1,225.70","1,225.70",-
"Jul 16, 2018","1,242.70","1,243.80","1,238.10","1,238.10","1,238.10",2
"Jul 13, 2018","1,244.70","1,247.00","1,239.60","1,239.60","1,239.60",2
"Jul 12, 2018","1,240.90","1,246.70","1,240.90","1,245.00","1,245.00",7
"Jul 11, 2018","1,253.20","1,253.20","1,242.80","1,242.80","1,242.80",30
"Jul 10, 2018","1,256.20","1,256.90","1,249.30","1,253.80","1,253.80",65
"Jul 09, 2018","1,258.20","1,262.30","1,257.70","1,258.10","1,258.10",37
"Jul 06, 2018","1,255.50","1,255.50","1,254.30","1,254.30","1,254.30",7
"Jul 05, 2018","1,255.50","1,257.30","1,253.60","1,257.30","1,257.30",9
"Jul 03, 2018","1,238.10","1,254.10","1,237.00","1,251.60","1,251.60",36
"Jul 02, 2018","1,249.90","1,249.90","1,239.80","1,239.80","1,239.80",29
"Jun 29, 2018","1,250.30","1,253.30","1,249.10","1,251.30","1,251.30",48
"Jun 28, 2018","1,251.70","1,251.70","1,244.80","1,247.80","1,247.80",378
"Jun 27, 2018","1,255.50","1,255.50","1,252.30","1,252.80","1,252.80","1,162"
"Jun 26, 2018","1,267.20","1,267.20","1,256.60","1,256.60","1,256.60",89
"Jun 25, 2018","1,270.60","1,271.20","1,265.60","1,265.60","1,265.60",37
"Jun 22, 2018","1,268.10","1,270.20","1,267.00","1,267.40","1,267.40",74
"Jun 21, 2018","1,262.70","1,268.90","1,260.00","1,267.20","1,267.20",46
"Jun 20, 2018","1,274.40","1,274.40","1,271.20","1,271.20","1,271.20",7
"Jun 19, 2018","1,278.70","1,281.80","1,269.90","1,275.60","1,275.60",34
"Jun 18, 2018","1,280.70","1,280.70","1,276.20","1,276.20","1,276.20",35
"Jun 15, 2018","1,297.20","1,307.70","1,274.00","1,274.60","1,274.60",589
"Jun 14, 2018","1,297.20","1,307.70","1,297.20","1,304.00","1,304.00",42
"Jun 13, 2018","1,294.00","1,299.40","1,290.90","1,296.90","1,296.90",135
"Jun 12, 2018","1,297.80","1,298.10","1,292.70","1,295.10","1,295.10",153
"Jun 11, 2018","1,299.30","1,302.00","1,295.20","1,298.90","1,298.90",71
"Jun 08, 2018","1,295.30","1,299.40","1,294.80","1,298.10","1,298.10",650
"Jun 07, 2018","1,298.40","1,302.80","1,296.20","1,298.70","1,298.70",79
"Jun 06, 2018","1,296.10","1,300.40","1,294.10","1,297.10","1,297.10",373
"Jun 05, 2018","1,292.10","1,299.80","1,289.90","1,297.50","1,297.50",357
"Jun 04, 2018","1,293.90","1,297.10","1,290.00","1,293.10","1,293.10",144
"Jun 01, 2018","1,298.60","1,299.50","1,288.90","1,294.80","1,294.80",663
"May 31, 2018","1,301.00","1,306.80","1,296.60","1,300.10","1,300.10","4,082"
"May 30, 2018","1,298.00","1,303.70","1,295.20","1,301.50","1,301.50","50,845"
"May 29, 2018","1,298.70","1,298.70","1,298.70","1,298.70","1,298.70","386,334"
"May 25, 2018","1,303.30","1,303.30","1,303.30","1,303.30","1,303.30",1
"May 24, 2018","1,303.70","1,303.70","1,303.70","1,303.70","1,303.70",-
"May 23, 2018","1,289.30","1,289.30","1,289.30","1,289.30","1,289.30",10
"May 22, 2018","1,291.70","1,291.70","1,291.70","1,291.70","1,291.70",50
"May 21, 2018","1,287.40","1,292.10","1,287.40","1,290.20","1,290.20",52
"May 18, 2018","1,285.20","1,290.20","1,285.20","1,290.20","1,290.20",2
"May 17, 2018","1,291.30","1,291.30","1,288.20","1,288.20","1,288.20",2
"May 16, 2018","1,290.90","1,294.00","1,285.40","1,290.20","1,290.20",26
"May 15, 2018","1,304.60","1,304.70","1,288.90","1,288.90","1,288.90",8
"May 14, 2018","1,319.90","1,319.90","1,316.50","1,316.50","1,316.50",4
"May 11, 2018","1,319.00","1,319.00","1,319.00","1,319.00","1,319.00",3
"May 10, 2018","1,312.20","1,320.80","1,312.20","1,320.80","1,320.80",8
"May 09, 2018","1,311.30","1,311.30","1,311.30","1,311.30","1,311.30",70
"May 08, 2018","1,310.10","1,312.00","1,308.50","1,312.00","1,312.00",337
"May 07, 2018","1,310.60","1,312.50","1,310.20","1,312.20","1,312.20",4
"May 04, 2018","1,312.70","1,312.70","1,312.70","1,312.70","1,312.70",-
"May 03, 2018","1,310.70","1,310.70","1,310.70","1,310.70","1,310.70",4
"May 02, 2018","1,309.00","1,309.30","1,302.60","1,302.60","1,302.60",23
"May 01, 2018","1,313.20","1,313.80","1,303.40","1,303.80","1,303.80",28
"Apr 30, 2018","1,309.60","1,316.20","1,309.60","1,316.20","1,316.20",49
"Apr 27, 2018","1,315.30","1,321.70","1,312.80","1,320.30","1,320.30",622
"Apr 26, 2018","1,315.70","1,316.30","1,315.70","1,316.30","1,316.30",569
"Apr 25, 2018","1,324.00","1,325.00","1,320.00","1,321.20","1,321.20",278
"Apr 24, 2018","1,326.40","1,331.70","1,326.20","1,331.40","1,331.40",28
"Apr 23, 2018","1,334.00","1,334.40","1,322.50","1,322.50","1,322.50",68
"Apr 20, 2018","1,342.50","1,343.40","1,335.30","1,336.70","1,336.70",310
"Apr 19, 2018","1,348.60","1,355.20","1,341.60","1,346.80","1,346.80",387
"Apr 18, 2018","1,343.50","1,354.20","1,343.50","1,351.20","1,351.20",45
"Apr 17, 2018","1,348.00","1,348.10","1,339.00","1,347.20","1,347.20",409
"Apr 16, 2018","1,341.00","1,348.80","1,341.00","1,347.50","1,347.50",60
"Apr 13, 2018","1,335.90","1,346.00","1,335.90","1,344.80","1,344.80",67
"Apr 12, 2018","1,351.20","1,351.50","1,334.60","1,338.40","1,338.40",34
"Apr 11, 2018","1,340.10","1,365.40","1,340.10","1,356.50","1,356.50",118
"Apr 10, 2018","1,335.20","1,342.00","1,333.00","1,342.00","1,342.00",105
"Apr 09, 2018","1,333.00","1,337.50","1,327.00","1,336.30","1,336.30",290
"Apr 06, 2018","1,326.50","1,333.00","1,319.00","1,331.90","1,331.90",348
"Apr 05, 2018","1,333.50","1,333.70","1,322.60","1,324.30","1,324.30",258
"Apr 04, 2018","1,331.80","1,347.30","1,331.60","1,335.80","1,335.80",718
"Apr 03, 2018","1,340.40","1,341.50","1,328.50","1,332.80","1,332.80",702
"Apr 02, 2018","1,327.00","1,344.20","1,324.70","1,342.10","1,342.10",649
