Week,Next Week Bitcoin Signal,Hash Rate (TH/s) 3-Week Moving Average,Normalized Bitcoin Week Close,Normalized NASDAQ Week Close,Events Sentiment,Number of Major Events,Growth Rate (B/s),Number of Unique Addresses,Average Block Size (MB),Inflation Rate (%),GDP Growth Rate (%),Unemployment Rate (%),Interest Rate (%),Stock Index Value
2021-05-31/2021-06-06,-1,-0.3631590736692747,-1.5737099883587378,0.7230311053897124,-0.08039458017304148,-0.2112466538208258,-0.05802421307015227,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-06-07/2021-06-13,1,1.6652172158493577,-0.3142213420896626,1.060640384823495,-0.08039458017304148,-0.2112466538208258,-0.9881824377861501,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-06-14/2021-06-20,-1,-0.3631590736692747,-0.9244337321437803,-1.136438196941579,-0.08039458017304148,-0.2112466538208258,0.4226179567771778,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-06-21/2021-06-27,-1,-0.3631590736692747,-0.4406677328212657,0.6034687563548273,-0.08039458017304148,-0.2112466538208258,-0.34797430400141904,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-06-28/2021-07-04,-1,-0.3631590736692747,0.9059330496026186,1.4346643751047314,-0.08039458017304148,-0.2112466538208258,-0.11661080698200442,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-07-05/2021-07-11,-1,1.6652172158493577,-0.8210808430457522,0.6174775004584752,-0.08039458017304148,-0.2112466538208258,-0.33223234522747563,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-07-12/2021-07-18,-1,-0.3631590736692747,-0.1728609230189604,-1.6155869511465628,-0.08039458017304148,-0.2112466538208258,-0.559065707186287,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-07-19/2021-07-25,1,-0.3631590736692747,0.47148847578709163,0.9021090196079571,-0.08039458017304148,-0.2112466538208258,-0.0034739171704505,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-07-26/2021-08-01,0,-0.3631590736692747,1.3899038808506516,-1.1037791726514297,-0.08039458017304148,-0.2112466538208258,1.1942112387448691,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-08-02/2021-08-08,-1,1.6652172158493577,1.4152558850839878,0.3058024706008727,-0.08039458017304148,-0.2112466538208258,-1.789758120978101,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-08-09/2021-08-15,1,-0.3631590736692747,0.3615115185691536,0.10112338897183121,-0.08039458017304148,-0.2112466538208258,0.05999288788929819,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-08-16/2021-08-22,-1,-0.3631590736692747,0.9184328937550518,0.34320479114451585,-0.08039458017304148,-0.2112466538208258,-0.30668007069567615,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-08-23/2021-08-29,-1,-0.3631590736692747,-0.14330062477202773,1.1690534500684164,-0.08039458017304148,-0.2112466538208258,0.3437803749030923,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-08-30/2021-09-05,-1,1.6652172158493577,0.29143759685777865,1.0176904243275133,-0.08039458017304148,-0.2112466538208258,-0.13529310993236446,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-09-06/2021-09-12,-1,-0.3631590736692747,-0.7192081712011479,-1.462562313768001,-0.08039458017304148,-0.2112466538208258,-1.078193692073495,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-09-13/2021-09-19,-1,-0.3631590736692747,0.5319455968820825,-1.118438642430019,-0.08039458017304148,-0.2112466538208258,1.119857549206183,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-09-20/2021-09-26,-1,-0.3631590736692747,-1.128765267367902,0.6994805482236419,-0.08039458017304148,-0.2112466538208258,0.5949725615104957,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-09-27/2021-10-03,-1,1.6652172158493577,1.2501483604063899,-0.417157712746935,-0.08039458017304148,-0.2112466538208258,-0.18975309443515445,0.5823927253578187,-1.7371079009805703,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-10-04/2021-10-10,-1,-0.3631590736692747,0.8732749349568903,0.3635352888560908,-0.08039458017304148,-0.2112466538208258,0.48740882427415944,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-10-11/2021-10-17,-1,-0.3631590736692747,0.6704355576276109,0.9600529881208218,-0.08039458017304148,-0.2112466538208258,-0.12530353327000754,0.5823927253578187,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-10-18/2021-10-24,-1,-0.3631590736692747,-1.460415936530449,-0.5683006504234487,-0.08039458017304148,-0.2112466538208258,-1.174797907272822,-1.717054414417017,0.5756694788133286,1.0681953622159404,0.7144224674568644,-1.0749487165538696,0.6996979488930993,0.31136989850793206
2021-10-25/2021-10-31,-1,1.6652172158493577,0.2842018508257964,0.9833777078617465,-0.08039458017304148,-0.2112466538208258,-0.37082409437512975,0.5823927253578187,-1.7371079009805703,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-11-01/2021-11-07,1,-0.3631590736692747,-0.37688636348851234,0.7768139680338529,-0.08039458017304148,-0.2112466538208258,0.960810223456878,0.5823927253578187,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-11-08/2021-11-14,-1,-0.3631590736692747,-0.7085723506100846,0.09953271628281032,-0.08039458017304148,-0.2112466538208258,1.0720746613304704,0.5823927253578187,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-11-15/2021-11-21,1,-0.3631590736692747,-0.13903638766086174,0.9777883701953901,-0.08039458017304148,-0.2112466538208258,-1.7570341172403328,-1.717054414417017,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-11-22/2021-11-28,-1,1.6652172158493577,-1.9574722635566026,-1.6139613461634787,-0.08039458017304148,-0.2112466538208258,-0.8011406569292565,0.5823927253578187,-1.7371079009805703,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-11-29/2021-12-05,-1,-0.3631590736692747,-1.5019115455143859,-1.3682155921551873,3.601677191752257,3.0137855945104484,0.33242601174206354,0.5823927253578187,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-12-06/2021-12-12,-1,-0.3631590736692747,-0.697728534804342,0.04487753870904451,-0.08039458017304148,-0.2112466538208258,1.0697929622349305,0.5823927253578187,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-12-13/2021-12-19,-1,-0.3631590736692747,0.3487487657755559,-1.017496443042456,-0.08039458017304148,-0.2112466538208258,-0.5102912515113044,-1.717054414417017,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-12-20/2021-12-26,-1,1.6652172158493577,0.12918334302286805,-1.017496443042456,-0.08039458017304148,-0.2112466538208258,-0.9561374280968489,0.5823927253578187,-1.7371079009805703,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2021-12-27/2022-01-02,1,-0.3631590736692747,-0.6889164848036758,-1.5774394985350848,-0.08039458017304148,-0.2112466538208258,0.09627221049644595,0.5823927253578187,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
2022-01-03/2022-01-09,1,-2.3915353631879066,-0.8380878017869263,-1.1443583018715022,-0.08039458017304148,-0.2112466538208258,0.30242899509060234,0.5823927253578187,0.5756694788133286,-1.4973440462062424,0.28690321454669965,-1.280342783205833,-1.917254809576493,-2.114821622382429
